Year,Economy,Economy Label,Variable,Variable Label,Percentage of total business sector,Percentage of total business sector Footnote,Percentage of total business sector Missing value
2015,807,"North Macedonia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",2.87579,"Value added as a percentage of GDP. Provisional.",
2015,579,"Norway",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.05254,,
2015,579,"Norway",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.05912,"Value added as a percentage of GDP.",
2015,604,"Peru",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",2.38767,,
2015,616,"Poland",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",3.95087,,
2015,616,"Poland",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",2.77746,"Value added as a percentage of GDP.",
2015,634,"Qatar",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",1.28529,"Estimated.",
2015,642,"Romania",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.60123,,
2015,642,"Romania",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",2.95111,"Value added as a percentage of GDP.",
2015,643,"Russian Federation",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",3.27336,,
2015,643,"Russian Federation",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",18.52342,,
2015,703,"Slovakia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.40199,,
2015,703,"Slovakia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.91748,"Value added as a percentage of GDP.",
2015,705,"Slovenia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.16309,,
2015,705,"Slovenia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.11562,"Value added as a percentage of GDP.",
2015,757,"Switzerland, Liechtenstein",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.44822,,
2015,757,"Switzerland, Liechtenstein",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.56439,"Value added as a percentage of GDP.",
2016,040,"Austria",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",3.97758,,
2016,040,"Austria",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.02107,"Value added as a percentage of GDP.",
2016,112,"Belarus",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.8754,,
2016,112,"Belarus",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",7.16748,,
2016,056,"Belgium",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.41428,,
2016,056,"Belgium",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.40544,"Value added as a percentage of GDP.",
2016,070,"Bosnia and Herzegovina",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",3.09059,"Estimated.",
2016,070,"Bosnia and Herzegovina",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.84175,"Value added as a percentage of GDP. Estimated.",
2016,100,"Bulgaria",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.56559,,
2016,100,"Bulgaria",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.71612,"Value added as a percentage of GDP.",
2016,191,"Croatia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",3.75791,,
2016,191,"Croatia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.44239,"Value added as a percentage of GDP.",
2016,203,"Czechia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.25326,,
2016,203,"Czechia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.86151,"Value added as a percentage of GDP.",
2016,233,"Estonia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.50721,,
2016,233,"Estonia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.23029,"Value added as a percentage of GDP.",
2016,251,"France",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.24484,"Break in time series. Estimated.",
2016,251,"France",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.4706,"Value added as a percentage of GDP.",
2016,268,"Georgia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",2.03482,,
2016,276,"Germany",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.113,,
2016,276,"Germany",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.71855,"Value added as a percentage of GDP.",
2016,300,"Greece",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",2.67987,"Provisional.",
2016,300,"Greece",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",1.83788,"Value added as a percentage of GDP. Provisional.",
2016,348,"Hungary",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.84409,,
2016,348,"Hungary",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.78322,"Value added as a percentage of GDP.",
2016,352,"Iceland",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.67577,"Value added as a percentage of GDP. Provisional.",
2016,376,"Israel",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",6.43467,"Estimate.",
2016,380,"Italy",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.12844,,
2016,380,"Italy",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",2.86379,"Value added as a percentage of GDP.",
2016,392,"Japan",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",2.58055,"Data exclude sectors C2610, G4651, G4652, J62, S951.",
2016,392,"Japan",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.7816,"Data exclude sectors C2610, G4651, G4652, J62, S951. Data in Billion Yen. Benchmark year: 2005.",
2016,428,"Latvia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.00837,,
2016,428,"Latvia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.01123,"Value added as a percentage of GDP.",
2016,440,"Lithuania",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",3.53411,,
2016,440,"Lithuania",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",2.65185,"Value added as a percentage of GDP.",
2016,470,"Malta",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",6.78793,,
2016,470,"Malta",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",5.89407,"Value added as a percentage of GDP.",
2016,484,"Mexico",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",2.34142,,
2016,484,"Mexico",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.07558,"Value Added at constant prices. Millions of pesos with base year 2013.",
2016,807,"North Macedonia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",3.20962,"Provisional.",
2016,807,"North Macedonia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",2.96484,"Value added as a percentage of GDP. Provisional.",
2016,579,"Norway",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.03843,,
2016,604,"Peru",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",2.26876,,
2016,604,"Peru",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.22606,"Data exclude Sector K (Financial and insurance activities).",
2016,616,"Poland",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.09754,,
2016,616,"Poland",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",2.83595,"Value added as a percentage of GDP.",
2016,642,"Romania",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.80197,,
2016,642,"Romania",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.19916,"Value added as a percentage of GDP.",
2016,703,"Slovakia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.6287,,
2016,703,"Slovakia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.61109,"Value added as a percentage of GDP.",
2016,705,"Slovenia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.18762,,
2016,705,"Slovenia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.11251,"Value added as a percentage of GDP.",
2016,757,"Switzerland, Liechtenstein",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.63417,,
2017,040,"Austria",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.04409,,
2017,040,"Austria",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.05083,"Value added as a percentage of GDP.",
2017,031,"Azerbaijan",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",2.08508,,
2017,056,"Belgium",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.44437,,
2017,056,"Belgium",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.37288,"Value added as a percentage of GDP.",
2017,100,"Bulgaria",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.7892,,
2017,100,"Bulgaria",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",5.02177,"Value added as a percentage of GDP.",
2017,191,"Croatia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",3.90275,,
2017,191,"Croatia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.57335,"Value added as a percentage of GDP.",
2017,203,"Czechia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.41094,,
2017,203,"Czechia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.93957,"Value added as a percentage of GDP.",
2017,233,"Estonia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",6.0289,,
2017,233,"Estonia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.45715,"Value added as a percentage of GDP.",
2017,246,"Finland",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",6.42282,"Break in time series.",
2017,246,"Finland",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.74125,"Value added as a percentage of GDP. Break in time series.",
2017,251,"France",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.44681,"Break in time series. Estimated.",
2017,251,"France",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.74732,"Value added as a percentage of GDP. Break in time series.",
2017,276,"Germany",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.19403,,
2017,276,"Germany",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.76776,"Value added as a percentage of GDP.",
2017,300,"Greece",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",2.72628,"Provisional.",
2017,300,"Greece",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",1.66277,"Value added as a percentage of GDP. Provisional.",
2017,348,"Hungary",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.98245,,
2017,348,"Hungary",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",5.06297,"Value added as a percentage of GDP.",
2017,352,"Iceland",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.61078,"Value added as a percentage of GDP. Provisional.",
2017,380,"Italy",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.12237,"Break in time series.",
2017,380,"Italy",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",2.90277,"Value added as a percentage of GDP. Break in time series.",
2017,428,"Latvia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.30016,,
2017,428,"Latvia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.15833,"Value added as a percentage of GDP.",
2017,440,"Lithuania",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",3.61272,,
2017,440,"Lithuania",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",2.70932,"Value added as a percentage of GDP.",
2017,470,"Malta",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",7.11843,,
2017,470,"Malta",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",7.31093,"Value added as a percentage of GDP.",
2017,498,"Moldova, Republic of",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",1.93328,,
2017,496,"Mongolia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",0.93109,,
2017,496,"Mongolia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",1.71661,"ISIC 2610 refers to 3 digit ISIC261. ISIC2651 refers to 3 digit 265 and ISIC5821 refers to 3 digit 582.",
2017,807,"North Macedonia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",3.63959,,
2017,579,"Norway",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.14522,,
2017,579,"Norway",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.06541,"Value added as a percentage of GDP.",
2017,604,"Peru",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",2.79251,,
2017,604,"Peru",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",5.52888,"Data exclude Sector K (Financial and insurance activities).",
2017,616,"Poland",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.36476,,
2017,616,"Poland",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",2.91096,"Value added as a percentage of GDP.",
2017,642,"Romania",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.06845,,
2017,642,"Romania",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.21218,"Value added as a percentage of GDP.",
2017,643,"Russian Federation",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",2.66248,,
2017,688,"Serbia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.15127,"Provisional.",
2017,688,"Serbia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.62327,"Value added as a percentage of GDP. Provisional.",
2017,703,"Slovakia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.69134,,
2017,703,"Slovakia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.85953,"Value added as a percentage of GDP.",
2017,705,"Slovenia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.18656,,
2017,705,"Slovenia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.19265,"Value added as a percentage of GDP.",
2017,757,"Switzerland, Liechtenstein",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.60497,"Definition differs.",
2017,788,"Tunisia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.45912,,
2018,040,"Austria",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.03554,"Break in time series.",
2018,040,"Austria",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.14436,"Value added as a percentage of GDP. Break in time series.",
2018,056,"Belgium",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.64281,"Break in time series.",
2018,056,"Belgium",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.56564,"Value added as a percentage of GDP. Break in time series.",
2018,100,"Bulgaria",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.98263,"Break in time series.",
2018,100,"Bulgaria",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",5.40154,"Value added as a percentage of GDP. Break in time series.",
2018,191,"Croatia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.094,,
2018,191,"Croatia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.61367,"Value added as a percentage of GDP.",
2018,203,"Czechia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.49199,,
2018,203,"Czechia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.13748,"Value added as a percentage of GDP.",
2018,208,"Denmark",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.75542,"Break in time series.",
2018,208,"Denmark",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.91283,"Value added as a percentage of GDP. Break in time series.",
2018,233,"Estonia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",6.38884,"Break in time series.",
2018,233,"Estonia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.71963,"Value added as a percentage of GDP. Break in time series.",
2018,246,"Finland",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",6.56551,,
2018,246,"Finland",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.23103,"Value added as a percentage of GDP.",
2018,251,"France",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.47513,,
2018,251,"France",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.72251,"Value added as a percentage of GDP.",
2018,276,"Germany",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.55848,"Break in time series.",
2018,276,"Germany",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.95594,"Value added as a percentage of GDP. Break in time series, provisional.",
2018,300,"Greece",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",2.62115,"Break in time series.",
2018,300,"Greece",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",2.1118,"Value added as a percentage of GDP. Break in time series.",
2018,348,"Hungary",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.92358,"Break in time series.",
2018,348,"Hungary",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",5.01222,"Value added as a percentage of GDP. Break in time series.",
2018,352,"Iceland",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.49533,"Value added as a percentage of GDP.",
2018,380,"Italy",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.08222,,
2018,380,"Italy",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",2.87602,"Value added as a percentage of GDP.",
2018,428,"Latvia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.66579,,
2018,428,"Latvia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.33085,"Value added as a percentage of GDP.",
2018,440,"Lithuania",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",3.68342,"Break in time series.",
2018,440,"Lithuania",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",2.81886,"Value added as a percentage of GDP. Break in time series.",
2018,470,"Malta",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",7.1127,,
2018,470,"Malta",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",6.89506,"Value added as a percentage of GDP.",
2018,807,"North Macedonia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",3.89508,,
2018,579,"Norway",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.22223,"Break in time series.",
2018,579,"Norway",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.0237,"Value added as a percentage of GDP. Break in time series.",
2018,604,"Peru",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",2.75062,,
2018,604,"Peru",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.14402,"Data exclude Sector K (Financial and insurance activities).",
2018,616,"Poland",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.24599,"Break in time series.",
2018,616,"Poland",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.12251,"Value added as a percentage of GDP. Break in time series.",
2018,642,"Romania",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.35143,"Break in time series.",
2018,642,"Romania",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.39433,"Value added as a percentage of GDP. Break in time series.",
2018,688,"Serbia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.05113,,
2018,688,"Serbia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.68459,"Value added as a percentage of GDP.",
2018,703,"Slovakia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.84574,,
2018,703,"Slovakia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.70457,"Value added as a percentage of GDP.",
2018,705,"Slovenia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.23965,,
2018,705,"Slovenia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.12619,"Value added as a percentage of GDP.",
2018,724,"Spain",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",3.91144,"Break in time series.",
2018,752,"Sweden",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",7.14817,"Break in time series.",
2018,752,"Sweden",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.72064,"Value added as a percentage of GDP. Break in time series.",
2018,757,"Switzerland, Liechtenstein",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.73603,,
2019,040,"Austria",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.09438,,
2019,040,"Austria",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.21288,"Value added as a percentage of GDP.",
2019,056,"Belgium",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.89436,,
2019,056,"Belgium",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.79392,"Value added as a percentage of GDP.",
2019,100,"Bulgaria",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.27739,,
2019,100,"Bulgaria",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",5.86812,"Value added as a percentage of GDP.",
2019,170,"Colombia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",5.24259,"Provisional.",
2019,191,"Croatia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.07028,"Break in time series.",
2019,191,"Croatia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.69399,"Value added as a percentage of GDP. Break in time series.",
2019,203,"Czechia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.65722,,
2019,203,"Czechia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.27488,"Value added as a percentage of GDP.",
2019,208,"Denmark",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",6.03551,,
2019,208,"Denmark",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.83814,"Value added as a percentage of GDP.",
2019,218,"Ecuador",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.46987,,
2019,218,"Ecuador",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",7.82744,"Data refer to the sample and have not been extrapolated to the target population.",
2019,233,"Estonia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",6.92818,,
2019,233,"Estonia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",5.19214,"Value added as a percentage of GDP.",
2019,246,"Finland",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",6.60368,,
2019,246,"Finland",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.28068,"Value added as a percentage of GDP.",
2019,251,"France",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.55462,,
2019,251,"France",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.80207,"Value added as a percentage of GDP. Provisional.",
2019,276,"Germany",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.49428,,
2019,276,"Germany",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.94574,"Value added as a percentage of GDP. Provisional.",
2019,300,"Greece",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",2.72436,,
2019,300,"Greece",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",1.92714,"Value added as a percentage of GDP. Provisional.",
2019,348,"Hungary",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",6.03322,,
2019,348,"Hungary",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",5.16291,"Value added as a percentage of GDP.",
2019,352,"Iceland",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.65141,"Value added as a percentage of GDP. Provisional.",
2019,380,"Italy",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.10721,,
2019,380,"Italy",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",2.92528,"Value added as a percentage of GDP.",
2019,392,"Japan",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",2.87795,"Data exclude Sectors C2680, G4651, G4652, J62, S951.",
2019,392,"Japan",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",5.47538,"Data exclude Sectors C2680, G4651, G4652, J62, S951. Data in Billion Yen. Benchmark year: 2015.",
2019,428,"Latvia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.82029,,
2019,428,"Latvia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.77172,"Value added as a percentage of GDP.",
2019,440,"Lithuania",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",3.79264,,
2019,440,"Lithuania",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.14389,"Value added as a percentage of GDP.",
2019,470,"Malta",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",6.88639,"Value added as a percentage of GDP.",
2019,807,"North Macedonia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.24208,,
2019,807,"North Macedonia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.65921,"Value added as a percentage of GDP.",
2019,579,"Norway",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.39103,,
2019,579,"Norway",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.37474,"Value added as a percentage of GDP.",
2019,616,"Poland",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.41038,,
2019,616,"Poland",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.16291,"Value added as a percentage of GDP.",
2019,642,"Romania",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.56205,,
2019,642,"Romania",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.38157,"Value added as a percentage of GDP.",
2019,688,"Serbia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.18085,,
2019,688,"Serbia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.01909,"Value added as a percentage of GDP.",
2019,703,"Slovakia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.95986,,
2019,703,"Slovakia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.86239,"Value added as a percentage of GDP.",
2019,705,"Slovenia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",4.2945,,
2019,705,"Slovenia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.25105,"Value added as a percentage of GDP.",
2019,752,"Sweden",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",7.30349,,
2019,752,"Sweden",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",5.16955,"Value added as a percentage of GDP.",
2019,757,"Switzerland, Liechtenstein",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.90529,,
2019,788,"Tunisia",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",5.12872,"No data on salaried workforce of some public enterprises.",
2019,788,"Tunisia",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",3.30461,"Sector C2620 includes sector 2610, sector C2640 includes sector 2630. No data gathered for sectors 2680, 4651, 4652, 582"", 631 and 951 and hence total is not significant .",
2019,792,"Türkiye",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",1.6867,,
2019,792,"Türkiye",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",4.3837,,
2020,484,"Mexico",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",2.3845,,
2020,484,"Mexico",20,"ICT 2: Value added in the ICT sector as a percentage of total business sector value added",2.01783,,
2021,579,"Norway",10,"ICT 1: Proportion of total business sector workforce involved in the ICT sector",7.01501,,
